Game Turn, Range, Value, Seed, Type, Location
16, 1, 0, 1714174678, sync, GetNextBuyablePlot picker
16, 3, 2, 3527831895, sync, Random Direction
16, 7, 0, 3201365060, sync, Random Direction
16, 5, 4, 436005165, sync, Random Direction
16, 7, 2, 3850972770, sync, Random Direction
16, 7, 0, 1230425075, sync, Random Direction
16, 1, 0, 487264432, sync, GetNextBuyablePlot picker
16, 12, 3, 1424747305, sync, Unit Combat Damage
16, 12, 5, 1422905006, sync, Unit Combat Damage
16, 2, 0, 1980249167, sync, Random Direction
16, 5, 0, 1166575580, sync, Random Direction
16, 2, 0, 615452901, sync, GetNextBuyablePlot picker
16, 8, 3, 734930874, sync, Random Direction
16, 7, 6, 1790821995, sync, Random Direction
16, 5, 2, 3875816904, sync, Random Direction
16, 5, 4, 1791284833, sync, Random Direction
16, 6, 1, 3743876486, sync, Random Direction
16, 2, 1, 854613575, sync, Barbarian camp region placement
16, 2, 1, 3741054580, sync, Barbarian camp location
16, 4, 2, 3356981149, sync, Barb Tribe Roll
16, 12, 8, 3101553682, sync, Unit Combat Damage
16, 12, 3, 2932512739, sync, Unit Combat Damage
16, 12, 6, 1125909984, sync, Unit Combat Damage
16, 12, 8, 2281238681, sync, Unit Combat Damage
16, 1, 0, 2913156958, sync, Random Direction
16, 2, 1, 2357514047, sync, Random Direction
16, 2, 0, 2506858508, sync, Random Direction
16, 2, 0, 1054801237, sync, Random Direction
16, 8, 3, 987755370, sync, Random Direction
16, 1, 0, 2072059995, sync, Random Direction
17, 35, 20, 255373560, sync, Active Volcano Roll
17, 4950, 493, 2564757969, sync, Random Event Roll
17, 100, 45, 427940918, sync, Pillage Improvement Chance
17, 100, 68, 1965516599, sync, Pillage Improvement Chance
17, 100, 57, 2932073636, sync, Pillage Improvement Chance
17, 100, 31, 2481619469, sync, Pillage Improvement Chance
17, 100, 71, 1367836098, sync, Pillage Improvement Chance
17, 100, 45, 3078701011, sync, Pillage Improvement Chance
17, 100, 13, 1940694800, sync, Pillage Improvement Chance
17, 100, 97, 566899209, sync, Pillage Improvement Chance
17, 100, 80, 4199300110, sync, Pillage Improvement Chance
17, 100, 96, 3449161263, sync, Pillage Improvement Chance
17, 100, 92, 4129104956, sync, Pillage Improvement Chance
17, 100, 70, 3990545861, sync, Pillage Improvement Chance
17, 100, 75, 3012823834, sync, Pillage Improvement Chance
17, 100, 26, 3246839371, sync, Pillage Improvement Chance
17, 100, 75, 1152796712, sync, Pillage Improvement Chance
17, 100, 63, 3263764801, sync, Pillage Improvement Chance
17, 100, 32, 2740436710, sync, Pillage Improvement Chance
17, 100, 70, 1416268839, sync, Pillage Improvement Chance
17, 100, 79, 3040591572, sync, Pillage Improvement Chance
17, 100, 51, 3398240381, sync, Pillage Improvement Chance
17, 100, 84, 2219893618, sync, Pillage Improvement Chance
17, 100, 7, 3622421443, sync, Pillage Improvement Chance
17, 100, 66, 335541312, sync, Pillage Improvement Chance
17, 100, 6, 2850467705, sync, Pillage Improvement Chance
17, 100, 2, 289785022, sync, Pillage Improvement Chance
17, 100, 36, 94034207, sync, Pillage Improvement Chance
17, 100, 16, 1578112108, sync, Pillage Improvement Chance
17, 20, 16, 714721845, sync, Random Event Unit Damage Roll
17, 100, 93, 3642060490, sync, Pillage Improvement Chance
17, 100, 94, 4028491835, sync, Pillage Improvement Chance
17, 100, 97, 4062186328, sync, Pillage Improvement Chance
17, 100, 27, 4180268209, sync, Pillage Improvement Chance
17, 100, 91, 1199811990, sync, Pillage Improvement Chance
17, 100, 89, 3925396759, sync, Pillage Improvement Chance
17, 100, 67, 3828778244, sync, Pillage Improvement Chance
17, 100, 43, 2899708653, sync, Pillage Improvement Chance
17, 100, 99, 1858407714, sync, Pillage Improvement Chance
17, 100, 87, 4264764339, sync, Boosted Yield Chance
17, 100, 9, 3759730032, sync, Boosted Yield Chance
17, 100, 86, 395667689, sync, Boosted Yield Chance
